history,"['2017-10', '2017-07-09', '2016-10-19', '2017-02-15', '2017-03-08']"
abstract,"Abstract The main objective of this paper is to introduce a novel method to develop a multi-material body-in-white concept with composite material or hybrid material system. A new method based on the work of Durst (2008) is presented, which works basically in three steps. In the first step, the anisotropy of the components is analyzed to pre-evaluate the potential of FRP-suitable parts. In the second step, the predominating orientation of every finite element is determined and clustered to get a first impression of an appropriate laminate architecture. In the last step, a suitable design with a preliminary stacking sequence is calculated. To prove the feasibility of this method, it has been applied to simple flat coupons and a body-in-white component to show that the method leads to reasonable results."
journal_title,International Journal of Automotive Technology
article_title,"Optimization of power management among an engine, battery and ultra-capacitor for a series HEV: A dynamic programming application"
keyword,"['Power management optimization\xa0', 'Dynamic programming\xa0', 'Backward simulation\xa0', 'Fuel economy\xa0', 'Series hybrid electric vehicle\xa0']"
history,"['2017-10', '2017-07-09', '2016-05-16', '2016-11-12', '2017-01-22']"
abstract,"Abstract In a hybrid electric vehicle (HEV) system, it is an important issue on how to distribute the output power from multiple power generating components to operate a vehicle more efficiently. Many studies have been conducted on how to manage multiple power sources of a vehicle based on various optimization theories. In this study, an algorithm to calculate the optimization of a series HEV that has three power generating components, engine, battery and ultra-capacitor, is developed based on dynamic programming. Normally dynamic programming is applied to the optimization of power management and components sizing by estimating potential fuel economy for electrified vehicle such as HEV, Plug-in HEV or Fuelcell HEV. In contrast with most objective systems that have only two power generating components, the system in this study has three power sources. Since the system has three power sources, the number of state and control variables of optimization problem increases. Therefore the number of calculations increases unreasonably. To decrease the number and time of calculations, a new electric model that contains the both characteristics of battery and ultra-capacitor is developed with some assumptions. In comparison with the optimization algorithm which follows the theory of DP with no assumptions, the results from the newly developed algorithm has 1.04 % discrepancy in terms of fuel economy, even though the calculation time decreases to 4400 times less."
journal_title,International Journal of Automotive Technology
article_title,Decoupled self-tuning PI controller for an idling stop system applied to scooters
keyword,"['Idling stop system\xa0', 'Scooter\xa0', 'Self-tuning\xa0', 'PI controller\xa0', 'Integrated starter generator\xa0']"
history,"['2017-08', '2017-05-24', '2016-07-25', '2016-10-22', '2016-11-25']"
abstract,"Abstract This paper is aimed to propose a decoupled self-tuning proportional plus integral (PI) controller with simple law for an idling stop system applied to scooters. An integrated starter generator (ISG) of the idling stop system is designed with a high efficiency permanent magnet synchronous motor (PMSM). The PMSM used as an ISG must have a high torque characteristic to ensure that the engine can be accelerated up to firing speed. A conventional and useful control algorithm named PI control is unable to handle motor current very well for dynamic load, parametric variation, and external disturbance, especially in a vehicle application. Therefore, a robust algorithm for current control in an ISG is proposed. The decoupled selftuning PI controller based on the Lyapunov stability theorem is utilized to guarantee the control performance. Numerical simulations demonstrate the effectiveness of the proposed control algorithm. Experimental results show that the engine of a 150 cm3 scooter can be cranked to reach firing speed by a ISG within 0.1−0.2 second. The proposed method is simple, robust, as well as stable for idling stop system, and can be effectively implemented."
